2025-05-07 14:04:46,650 - INFO - Loading pretrained weights from Hugging Face hub (paige-ai/Virchow2)
2025-05-07 14:04:46,708 - INFO - [paige-ai/Virchow2] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2025-05-07 14:05:11,088 - INFO - ❌ Failed to process .ipynb_checkpoints: torch.cat(): expected a non-empty list of Tensors
2025-05-07 14:05:11,128 - INFO - ✅ Skipping TCGA-AA-3815, already exists.
2025-05-07 14:05:11,128 - INFO - ✅ Skipping TCGA-AA-3818, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3819, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3821, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3831, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3833, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3837, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3841, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3842, already exists.
2025-05-07 14:05:11,129 - INFO - ✅ Skipping TCGA-AA-3844, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3845, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3846, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3848, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3850, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3851, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3852, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3854, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3855, already exists.
2025-05-07 14:05:11,130 - INFO - ✅ Skipping TCGA-AA-3856, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3858, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3860, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3861, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3862, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3864, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3866, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3867, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3869, already exists.
2025-05-07 14:05:11,131 - INFO - ✅ Skipping TCGA-AA-3870, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3872, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3875, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3877, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3930, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3939, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3941, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3947, already exists.
2025-05-07 14:05:11,132 - INFO - ✅ Skipping TCGA-AA-3949, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3950, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3952, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3955, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3956, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3966, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3967, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3968, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3970, already exists.
2025-05-07 14:05:11,133 - INFO - ✅ Skipping TCGA-AA-3971, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3972, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3973, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3975, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3976, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3977, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3979, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3980, already exists.
2025-05-07 14:05:11,134 - INFO - ✅ Skipping TCGA-AA-3982, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-3984, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-3986, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-3989, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-3994, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-A004, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-A00A, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-A00D, already exists.
2025-05-07 14:05:11,135 - INFO - ✅ Skipping TCGA-AA-A00E, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00F, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00J, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00K, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00L, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00N, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00O, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00Q, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00R, already exists.
2025-05-07 14:05:11,136 - INFO - ✅ Skipping TCGA-AA-A00U, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A00W, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A00Z, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A010, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A017, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A01C, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A01D, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A01F, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A01G, already exists.
2025-05-07 14:05:11,137 - INFO - ✅ Skipping TCGA-AA-A01I, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01K, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01P, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01Q, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01R, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01S, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01T, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01V, already exists.
2025-05-07 14:05:11,138 - INFO - ✅ Skipping TCGA-AA-A01X, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A01Z, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A022, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A024, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A029, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A02E, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A02F, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A02H, already exists.
2025-05-07 14:05:11,139 - INFO - ✅ Skipping TCGA-AA-A02J, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A02K, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A02O, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A02R, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A02W, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A02Y, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A03F, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AA-A03J, already exists.
2025-05-07 14:05:11,140 - INFO - ✅ Skipping TCGA-AD-5900, already exists.
